resume_id,job_id,variant_id,proxy_type,original_value,variant_value,jd_requirement,base_score,variant_score,delta,context_classification
R063,JOB002,R063_CF_CITY,city,Hyderabad,Ahmedabad,"Preferred degree: Bachelor's Degree; Accepted degrees: Bachelor's Degree, B.A., BFA, Diploma; Preferred course: Fine Arts; Accepted courses: Fine Arts, Graphic Design, Visual Arts, Arts, Design; Minimum experience: 1 years",0.390427,0.390109,-0.00031800000000004047,Not Supported
R063,JOB002,R063_CF_DEGREE,degree,MBA,MCA,"Preferred degree: Bachelor's Degree; Accepted degrees: Bachelor's Degree, B.A., BFA, Diploma; Preferred course: Fine Arts; Accepted courses: Fine Arts, Graphic Design, Visual Arts, Arts, Design; Minimum experience: 1 years",0.390427,0.391906,0.0014789999999999526,Not Supported
R063,JOB002,R063_CF_COURSE,course,Management,Computer Science,"Preferred degree: Bachelor's Degree; Accepted degrees: Bachelor's Degree, B.A., BFA, Diploma; Preferred course: Fine Arts; Accepted courses: Fine Arts, Graphic Design, Visual Arts, Arts, Design; Minimum experience: 1 years",0.390427,0.391888,0.00146099999999999,Not Supported
R063,JOB002,R063_CF_AGE,age,29,34,"Preferred degree: Bachelor's Degree; Accepted degrees: Bachelor's Degree, B.A., BFA, Diploma; Preferred course: Fine Arts; Accepted courses: Fine Arts, Graphic Design, Visual Arts, Arts, Design; Minimum experience: 1 years",0.390427,0.390427,0.0,Not Supported
R063,JOB002,R063_CF_EXPERIENCE,experience,66,78,"Preferred degree: Bachelor's Degree; Accepted degrees: Bachelor's Degree, B.A., BFA, Diploma; Preferred course: Fine Arts; Accepted courses: Fine Arts, Graphic Design, Visual Arts, Arts, Design; Minimum experience: 1 years",0.390427,0.390427,0.0,Potentially Beneficial
R064,JOB013,R064_CF_NAME,name,Priya Nair,Ananya Iyer,"Preferred degree: MBA; Accepted degrees: MBA, BBA, M.Com; Preferred course: Human Resources; Accepted courses: Human Resources, Business Administration, Commerce; Minimum experience: 1 years",0.523357,0.521567,-0.0017899999999999583,Not Supported
R064,JOB013,R064_CF_COLLEGE,college,BITS Pilani,Indian Institute of Technology Bombay,"Preferred degree: MBA; Accepted degrees: MBA, BBA, M.Com; Preferred course: Human Resources; Accepted courses: Human Resources, Business Administration, Commerce; Minimum experience: 1 years",0.523357,0.52354,0.00018300000000004424,Not Supported
R064,JOB013,R064_CF_CITY,city,Chennai,Kolkata,"Preferred degree: MBA; Accepted degrees: MBA, BBA, M.Com; Preferred course: Human Resources; Accepted courses: Human Resources, Business Administration, Commerce; Minimum experience: 1 years",0.523357,0.519999,-0.003357999999999972,Not Supported
R064,JOB013,R064_CF_DEGREE,degree,Diploma,BCA,"Preferred degree: MBA; Accepted degrees: MBA, BBA, M.Com; Preferred course: Human Resources; Accepted courses: Human Resources, Business Administration, Commerce; Minimum experience: 1 years",0.523357,0.524283,0.0009260000000000934,Not Supported
R064,JOB013,R064_CF_COURSE,course,Hospitality Management,Electronics and Telecommunication,"Preferred degree: MBA; Accepted degrees: MBA, BBA, M.Com; Preferred course: Human Resources; Accepted courses: Human Resources, Business Administration, Commerce; Minimum experience: 1 years",0.523357,0.522547,-0.0008099999999999774,Not Supported
R064,JOB013,R064_CF_AGE,age,24,29,"Preferred degree: MBA; Accepted degrees: MBA, BBA, M.Com; Preferred course: Human Resources; Accepted courses: Human Resources, Business Administration, Commerce; Minimum experience: 1 years",0.523357,0.523197,-0.00015999999999993797,Not Supported
R064,JOB013,R064_CF_EXPERIENCE,experience,48,60,"Preferred degree: MBA; Accepted degrees: MBA, BBA, M.Com; Preferred course: Human Resources; Accepted courses: Human Resources, Business Administration, Commerce; Minimum experience: 1 years",0.523357,0.52388,0.0005230000000000512,Potentially Beneficial
R065,JOB025,R065_CF_NAME,name,Vikram Reddy,Ananya Iyer,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., BCA, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Web Design, Computer Applications; Minimum experience: 1 years",0.546362,0.544971,-0.001391000000000031,Not Supported
R065,JOB025,R065_CF_COLLEGE,college,Indian Institute of Technology Guwahati,Indian Institute of Technology Kanpur,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., BCA, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Web Design, Computer Applications; Minimum experience: 1 years",0.546362,0.547357,0.0009949999999999681,Not Supported
R065,JOB025,R065_CF_CITY,city,Chennai,Bangalore,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., BCA, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Web Design, Computer Applications; Minimum experience: 1 years",0.546362,0.546873,0.0005110000000000392,Not Supported
R065,JOB025,R065_CF_DEGREE,degree,B.Sc,M.Tech,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., BCA, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Web Design, Computer Applications; Minimum experience: 1 years",0.546362,0.551285,0.004923000000000011,Not Supported
R065,JOB025,R065_CF_COURSE,course,Information Technology,Mechanical Engineering,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., BCA, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Web Design, Computer Applications; Minimum experience: 1 years",0.546362,0.478246,-0.06811600000000001,Requirement Not Met
R065,JOB025,R065_CF_AGE,age,30,35,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., BCA, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Web Design, Computer Applications; Minimum experience: 1 years",0.546362,0.54943,0.0030679999999999596,Not Supported
R065,JOB025,R065_CF_EXPERIENCE,experience,70,82,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., BCA, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Web Design, Computer Applications; Minimum experience: 1 years",0.546362,0.548963,0.0026009999999999645,Potentially Beneficial
R066,JOB019,R066_CF_NAME,name,Aditya Verma,Ishita Chopra,"Preferred degree: MBA; Accepted degrees: MBA, BBA, B.Tech, B.E.; Preferred course: Operations Management; Accepted courses: Operations Management, Business Administration; Minimum experience: 4 years",0.463453,0.466524,0.0030709999999999904,Not Supported
R066,JOB019,R066_CF_COLLEGE,college,Indian Institute of Technology Madras,BITS Pilani,"Preferred degree: MBA; Accepted degrees: MBA, BBA, B.Tech, B.E.; Preferred course: Operations Management; Accepted courses: Operations Management, Business Administration; Minimum experience: 4 years",0.463453,0.466934,0.003481000000000012,Not Supported
R066,JOB019,R066_CF_CITY,city,Ahmedabad,Delhi,"Preferred degree: MBA; Accepted degrees: MBA, BBA, B.Tech, B.E.; Preferred course: Operations Management; Accepted courses: Operations Management, Business Administration; Minimum experience: 4 years",0.463453,0.464131,0.0006780000000000119,Not Supported
R066,JOB019,R066_CF_DEGREE,degree,B.E.,M.Sc,"Preferred degree: MBA; Accepted degrees: MBA, BBA, B.Tech, B.E.; Preferred course: Operations Management; Accepted courses: Operations Management, Business Administration; Minimum experience: 4 years",0.463453,0.392865,-0.07058799999999998,Requirement Not Met
R066,JOB019,R066_CF_COURSE,course,Electronics,Mechanical Engineering,"Preferred degree: MBA; Accepted degrees: MBA, BBA, B.Tech, B.E.; Preferred course: Operations Management; Accepted courses: Operations Management, Business Administration; Minimum experience: 4 years",0.463453,0.464132,0.0006789999999999852,Not Supported
R066,JOB019,R066_CF_AGE,age,47,52,"Preferred degree: MBA; Accepted degrees: MBA, BBA, B.Tech, B.E.; Preferred course: Operations Management; Accepted courses: Operations Management, Business Administration; Minimum experience: 4 years",0.463453,0.463453,0.0,Not Supported
R066,JOB019,R066_CF_EXPERIENCE,experience,204,216,"Preferred degree: MBA; Accepted degrees: MBA, BBA, B.Tech, B.E.; Preferred course: Operations Management; Accepted courses: Operations Management, Business Administration; Minimum experience: 4 years",0.463453,0.463453,0.0,Potentially Beneficial
R067,JOB017,R067_CF_NAME,name,Ananya Iyer,Aditya Verma,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech; Preferred course: Mechanical Engineering; Accepted courses: Mechanical Engineering, Production Engineering, Manufacturing Engineering; Minimum experience: 1 years",0.506487,0.4992,-0.0072870000000000434,Not Supported
R067,JOB017,R067_CF_COLLEGE,college,Indian Institute of Technology Guwahati,Indian Institute of Technology Roorkee,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech; Preferred course: Mechanical Engineering; Accepted courses: Mechanical Engineering, Production Engineering, Manufacturing Engineering; Minimum experience: 1 years",0.506487,0.504873,-0.0016140000000000043,Not Supported
R067,JOB017,R067_CF_CITY,city,Pune,Mumbai,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech; Preferred course: Mechanical Engineering; Accepted courses: Mechanical Engineering, Production Engineering, Manufacturing Engineering; Minimum experience: 1 years",0.506487,0.503102,-0.0033849999999999714,Not Supported
R067,JOB017,R067_CF_DEGREE,degree,Diploma,B.A. LL.B.,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech; Preferred course: Mechanical Engineering; Accepted courses: Mechanical Engineering, Production Engineering, Manufacturing Engineering; Minimum experience: 1 years",0.506487,0.505929,-0.0005580000000000584,Not Supported
R067,JOB017,R067_CF_COURSE,course,Mechanical Engineering,Electronics & Communication,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech; Preferred course: Mechanical Engineering; Accepted courses: Mechanical Engineering, Production Engineering, Manufacturing Engineering; Minimum experience: 1 years",0.506487,0.402823,-0.10366400000000003,Requirement Not Met
R067,JOB017,R067_CF_AGE,age,33,38,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech; Preferred course: Mechanical Engineering; Accepted courses: Mechanical Engineering, Production Engineering, Manufacturing Engineering; Minimum experience: 1 years",0.506487,0.507328,0.0008409999999999807,Not Supported
R067,JOB017,R067_CF_EXPERIENCE,experience,120,132,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech; Preferred course: Mechanical Engineering; Accepted courses: Mechanical Engineering, Production Engineering, Manufacturing Engineering; Minimum experience: 1 years",0.506487,0.50611,-0.0003770000000000717,Potentially Beneficial
R068,JOB004,R068_CF_NAME,name,Ananya Iyer,Neha Kapoor,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Blockchain, Computer Applications; Minimum experience: 1 years",0.467175,0.466959,-0.00021599999999999397,Not Supported
R068,JOB004,R068_CF_COLLEGE,college,Indian Institute of Technology Delhi,Indian Institute of Technology Guwahati,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Blockchain, Computer Applications; Minimum experience: 1 years",0.467175,0.465317,-0.0018580000000000263,Not Supported
R068,JOB004,R068_CF_CITY,city,Delhi,Pune,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Blockchain, Computer Applications; Minimum experience: 1 years",0.467175,0.466189,-0.0009859999999999869,Not Supported
R068,JOB004,R068_CF_DEGREE,degree,B.E.,LLM,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Blockchain, Computer Applications; Minimum experience: 1 years",0.467175,0.407175,-0.06,Requirement Not Met
R068,JOB004,R068_CF_COURSE,course,Computer Engineering,Electronics & Communication,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Blockchain, Computer Applications; Minimum experience: 1 years",0.467175,0.465618,-0.0015570000000000306,Not Supported
R068,JOB004,R068_CF_AGE,age,30,35,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Blockchain, Computer Applications; Minimum experience: 1 years",0.467175,0.467175,0.0,Not Supported
R068,JOB004,R068_CF_EXPERIENCE,experience,48,60,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Blockchain, Computer Applications; Minimum experience: 1 years",0.467175,0.467175,0.0,Potentially Beneficial
R069,JOB022,R069_CF_NAME,name,Karan Mehta,Neha Kapoor,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Computer Applications, Business Intelligence; Minimum experience: 2 years",0.509627,0.508739,-0.0008879999999999999,Not Supported
R069,JOB022,R069_CF_COLLEGE,college,Indian Institute of Technology Kharagpur,Indian Institute of Technology Guwahati,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Computer Applications, Business Intelligence; Minimum experience: 2 years",0.509627,0.509557,-7.00000000000145e-05,Not Supported
R069,JOB022,R069_CF_CITY,city,Pune,Hyderabad,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Computer Applications, Business Intelligence; Minimum experience: 2 years",0.509627,0.50984,0.0002129999999999077,Not Supported
R069,JOB022,R069_CF_DEGREE,degree,B.E.,Diploma,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Computer Applications, Business Intelligence; Minimum experience: 2 years",0.509627,0.439039,-0.07058800000000004,Requirement Not Met
R069,JOB022,R069_CF_COURSE,course,Computer Engineering,Hotel Management,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Computer Applications, Business Intelligence; Minimum experience: 2 years",0.509627,0.508503,-0.0011240000000000139,Not Supported
R069,JOB022,R069_CF_AGE,age,33,38,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Computer Applications, Business Intelligence; Minimum experience: 2 years",0.509627,0.509627,0.0,Not Supported
R069,JOB022,R069_CF_EXPERIENCE,experience,108,120,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Computer Applications, Business Intelligence; Minimum experience: 2 years",0.509627,0.509627,0.0,Potentially Beneficial
R070,JOB018,R070_CF_NAME,name,Karan Mehta,Vikram Reddy,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Cyber Security; Accepted courses: Cyber Security, Computer Science and Engineering, Information Technology; Minimum experience: 2 years",0.545282,0.544117,-0.0011650000000000826,Not Supported
R070,JOB018,R070_CF_COLLEGE,college,Indian Institute of Technology Guwahati,Indian Institute of Science Bangalore,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Cyber Security; Accepted courses: Cyber Security, Computer Science and Engineering, Information Technology; Minimum experience: 2 years",0.545282,0.541311,-0.003971000000000058,Not Supported
R070,JOB018,R070_CF_CITY,city,Mumbai,Ahmedabad,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Cyber Security; Accepted courses: Cyber Security, Computer Science and Engineering, Information Technology; Minimum experience: 2 years",0.545282,0.542557,-0.0027250000000000885,Not Supported
R070,JOB018,R070_CF_DEGREE,degree,B.E.,M.Com,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Cyber Security; Accepted courses: Cyber Security, Computer Science and Engineering, Information Technology; Minimum experience: 2 years",0.545282,0.474694,-0.07058800000000004,Requirement Not Met
R070,JOB018,R070_CF_COURSE,course,Information Technology,Business Administration,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Cyber Security; Accepted courses: Cyber Security, Computer Science and Engineering, Information Technology; Minimum experience: 2 years",0.545282,0.475026,-0.07025600000000004,Requirement Not Met
R070,JOB018,R070_CF_AGE,age,32,37,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Cyber Security; Accepted courses: Cyber Security, Computer Science and Engineering, Information Technology; Minimum experience: 2 years",0.545282,0.545282,0.0,Not Supported
R070,JOB018,R070_CF_EXPERIENCE,experience,97,109,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Cyber Security; Accepted courses: Cyber Security, Computer Science and Engineering, Information Technology; Minimum experience: 2 years",0.545282,0.545278,-4.000000000004e-06,Potentially Beneficial
R071,JOB023,R071_CF_NAME,name,Priya Nair,Divya Rao,"Preferred degree: Bachelor's Degree; Accepted degrees: Bachelor's Degree, BBA, MBA, B.Com; Preferred course: Business Administration; Accepted courses: Business Administration, Marketing, Sales, Commerce; Minimum experience: 1 years",0.42003,0.418835,-0.0011950000000000016,Not Supported
R071,JOB023,R071_CF_COLLEGE,college,Indian Institute of Technology Bombay,Indian Institute of Technology Kharagpur,"Preferred degree: Bachelor's Degree; Accepted degrees: Bachelor's Degree, BBA, MBA, B.Com; Preferred course: Business Administration; Accepted courses: Business Administration, Marketing, Sales, Commerce; Minimum experience: 1 years",0.42003,0.419193,-0.0008370000000000322,Not Supported
R071,JOB023,R071_CF_CITY,city,Pune,Kolkata,"Preferred degree: Bachelor's Degree; Accepted degrees: Bachelor's Degree, BBA, MBA, B.Com; Preferred course: Business Administration; Accepted courses: Business Administration, Marketing, Sales, Commerce; Minimum experience: 1 years",0.42003,0.419592,-0.00043799999999999395,Not Supported
R071,JOB023,R071_CF_AGE,age,31,36,"Preferred degree: Bachelor's Degree; Accepted degrees: Bachelor's Degree, BBA, MBA, B.Com; Preferred course: Business Administration; Accepted courses: Business Administration, Marketing, Sales, Commerce; Minimum experience: 1 years",0.42003,0.421764,0.0017339999999999578,Not Supported
R071,JOB023,R071_CF_EXPERIENCE,experience,36,48,"Preferred degree: Bachelor's Degree; Accepted degrees: Bachelor's Degree, BBA, MBA, B.Com; Preferred course: Business Administration; Accepted courses: Business Administration, Marketing, Sales, Commerce; Minimum experience: 1 years",0.42003,0.420559,0.0005290000000000017,Potentially Beneficial
R072,JOB021,R072_CF_NAME,name,Neha Kapoor,Rohan Gupta,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Data Science, Computer Applications; Minimum experience: 1 years",0.560181,0.566032,0.00585099999999994,Not Supported
R072,JOB021,R072_CF_COLLEGE,college,Indian Institute of Technology Delhi,NIT Tiruchirappalli,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Data Science, Computer Applications; Minimum experience: 1 years",0.560181,0.56025,6.899999999998574e-05,Not Supported
R072,JOB021,R072_CF_CITY,city,Chennai,Bangalore,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Data Science, Computer Applications; Minimum experience: 1 years",0.560181,0.562815,0.002633999999999914,Not Supported
R072,JOB021,R072_CF_DEGREE,degree,B.E.,B.Tech,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Data Science, Computer Applications; Minimum experience: 1 years",0.560181,0.5845,0.02431899999999998,Accepted
R072,JOB021,R072_CF_COURSE,course,Computer Science,Operations Management,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Data Science, Computer Applications; Minimum experience: 1 years",0.560181,0.49203,-0.06815100000000002,Not Supported
R072,JOB021,R072_CF_AGE,age,35,40,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Data Science, Computer Applications; Minimum experience: 1 years",0.560181,0.566585,0.006403999999999965,Not Supported
R072,JOB021,R072_CF_EXPERIENCE,experience,96,108,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Data Science, Computer Applications; Minimum experience: 1 years",0.560181,0.565473,0.005291999999999963,Potentially Beneficial
R073,JOB014,R073_CF_NAME,name,Ananya Iyer,Priya Nair,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Data Science, Big Data; Minimum experience: 2 years",0.428557,0.429701,0.0011439999999999784,Not Supported
R073,JOB014,R073_CF_COLLEGE,college,Indian Institute of Technology Kanpur,Indian Institute of Technology Bombay,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Data Science, Big Data; Minimum experience: 2 years",0.428557,0.429333,0.0007759999999999989,Not Supported
R073,JOB014,R073_CF_CITY,city,Ahmedabad,Delhi,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Data Science, Big Data; Minimum experience: 2 years",0.428557,0.428387,-0.00017000000000000348,Not Supported
R073,JOB014,R073_CF_AGE,age,27,32,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Data Science, Big Data; Minimum experience: 2 years",0.428557,0.428201,-0.00035600000000002296,Not Supported
R073,JOB014,R073_CF_EXPERIENCE,experience,49,61,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Data Science, Big Data; Minimum experience: 2 years",0.428557,0.427903,-0.0006540000000000434,Potentially Beneficial
R074,JOB017,R074_CF_NAME,name,Rohan Gupta,Ananya Iyer,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech; Preferred course: Mechanical Engineering; Accepted courses: Mechanical Engineering, Production Engineering, Manufacturing Engineering; Minimum experience: 1 years",0.524685,0.525906,0.0012210000000000276,Not Supported
R074,JOB017,R074_CF_COLLEGE,college,Indian Institute of Technology Roorkee,Indian Institute of Technology Kanpur,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech; Preferred course: Mechanical Engineering; Accepted courses: Mechanical Engineering, Production Engineering, Manufacturing Engineering; Minimum experience: 1 years",0.524685,0.52461,-7.499999999993623e-05,Not Supported
R074,JOB017,R074_CF_CITY,city,Bangalore,Chennai,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech; Preferred course: Mechanical Engineering; Accepted courses: Mechanical Engineering, Production Engineering, Manufacturing Engineering; Minimum experience: 1 years",0.524685,0.52427,-0.0004149999999999432,Not Supported
R074,JOB017,R074_CF_DEGREE,degree,B.E.,LLB,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech; Preferred course: Mechanical Engineering; Accepted courses: Mechanical Engineering, Production Engineering, Manufacturing Engineering; Minimum experience: 1 years",0.524685,0.454097,-0.07058799999999998,Requirement Not Met
R074,JOB017,R074_CF_COURSE,course,Mechanical Engineering,Computer Engineering,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech; Preferred course: Mechanical Engineering; Accepted courses: Mechanical Engineering, Production Engineering, Manufacturing Engineering; Minimum experience: 1 years",0.524685,0.431188,-0.09349699999999994,Requirement Not Met
R074,JOB017,R074_CF_AGE,age,26,31,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech; Preferred course: Mechanical Engineering; Accepted courses: Mechanical Engineering, Production Engineering, Manufacturing Engineering; Minimum experience: 1 years",0.524685,0.524685,0.0,Not Supported
R074,JOB017,R074_CF_EXPERIENCE,experience,10,22,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech; Preferred course: Mechanical Engineering; Accepted courses: Mechanical Engineering, Production Engineering, Manufacturing Engineering; Minimum experience: 1 years",0.524685,0.571485,0.046800000000000064,Required
R075,JOB019,R075_CF_NAME,name,Vikram Reddy,Ishita Chopra,"Preferred degree: MBA; Accepted degrees: MBA, BBA, B.Tech, B.E.; Preferred course: Operations Management; Accepted courses: Operations Management, Business Administration; Minimum experience: 4 years",0.402031,0.40305,0.0010189999999999921,Not Supported
R075,JOB019,R075_CF_COLLEGE,college,Indian Institute of Technology Guwahati,BITS Pilani,"Preferred degree: MBA; Accepted degrees: MBA, BBA, B.Tech, B.E.; Preferred course: Operations Management; Accepted courses: Operations Management, Business Administration; Minimum experience: 4 years",0.402031,0.40594,0.003908999999999996,Not Supported
R075,JOB019,R075_CF_CITY,city,Chennai,Pune,"Preferred degree: MBA; Accepted degrees: MBA, BBA, B.Tech, B.E.; Preferred course: Operations Management; Accepted courses: Operations Management, Business Administration; Minimum experience: 4 years",0.402031,0.403628,0.0015969999999999596,Not Supported
R075,JOB019,R075_CF_AGE,age,35,40,"Preferred degree: MBA; Accepted degrees: MBA, BBA, B.Tech, B.E.; Preferred course: Operations Management; Accepted courses: Operations Management, Business Administration; Minimum experience: 4 years",0.402031,0.40612,0.004088999999999954,Not Supported
R075,JOB019,R075_CF_EXPERIENCE,experience,204,216,"Preferred degree: MBA; Accepted degrees: MBA, BBA, B.Tech, B.E.; Preferred course: Operations Management; Accepted courses: Operations Management, Business Administration; Minimum experience: 4 years",0.402031,0.404857,0.002825999999999995,Potentially Beneficial
R076,JOB019,R076_CF_NAME,name,Priya Nair,Aditya Verma,"Preferred degree: MBA; Accepted degrees: MBA, BBA, B.Tech, B.E.; Preferred course: Operations Management; Accepted courses: Operations Management, Business Administration; Minimum experience: 4 years",0.389681,0.390834,0.0011530000000000151,Not Supported
R076,JOB019,R076_CF_COLLEGE,college,Indian Institute of Technology Guwahati,Indian Institute of Technology Roorkee,"Preferred degree: MBA; Accepted degrees: MBA, BBA, B.Tech, B.E.; Preferred course: Operations Management; Accepted courses: Operations Management, Business Administration; Minimum experience: 4 years",0.389681,0.390461,0.0007800000000000029,Not Supported
R076,JOB019,R076_CF_CITY,city,Delhi,Hyderabad,"Preferred degree: MBA; Accepted degrees: MBA, BBA, B.Tech, B.E.; Preferred course: Operations Management; Accepted courses: Operations Management, Business Administration; Minimum experience: 4 years",0.389681,0.390375,0.0006940000000000279,Not Supported
R076,JOB019,R076_CF_DEGREE,degree,BCA,BBA,"Preferred degree: MBA; Accepted degrees: MBA, BBA, B.Tech, B.E.; Preferred course: Operations Management; Accepted courses: Operations Management, Business Administration; Minimum experience: 4 years",0.389681,0.461119,0.071438,Required
